url,photo_url,brand,title,original_price,current_price,discount
https://mobelix.com.mk/mk/proizvodi/blackberry-porsche-design-p9982,https://mobelix.com.mk/storage/app/uploads/public/643/14a/d1b/thumb_4705_550_800_0_0_crop.png,Blackberry,Blackberry Porsche Design P9982,,"16,600.00 ден",
https://mobelix.com.mk/mk/proizvodi/honor-x9a-5g-8gb-ram256gb,https://mobelix.com.mk/storage/app/uploads/public/645/ccd/6a1/thumb_4740_550_800_0_0_crop.png,Honor,Honor X9a 5G 8GB RAM/256GB,,"24,600.00 ден",
https://mobelix.com.mk/mk/proizvodi/oppo-find-x3-pro-12gb-ram256gb,https://mobelix.com.mk/storage/app/uploads/public/647/097/3a4/thumb_4765_550_800_0_0_crop.png,Oppo,Oppo Find X3 Pro 12GB RAM/256GB,"36,900.00","32,600.00 ден",-12%
https://mobelix.com.mk/mk/proizvodi/xiaomi-poco-f5-pro-5g-12gb-ram512gb,https://mobelix.com.mk/storage/app/uploads/public/647/095/612/thumb_4764_550_800_0_0_crop.png,Xiaomi,Xiaomi Poco F5 PRO 5G 12GB RAM/512GB,,"29,500.00 ден",
https://mobelix.com.mk/mk/proizvodi/samsung-galaxy-f13-4gb-ram64gb,https://mobelix.com.mk/storage/app/uploads/public/647/0ea/47e/thumb_4778_550_800_0_0_crop.png,Samsung,Galaxy F13 4GB RAM/64GB,,"9,200.00 ден",
https://mobelix.com.mk/mk/proizvodi/honor-magic-5-pro-12gb-ram512gb,https://mobelix.com.mk/storage/app/uploads/public/648/788/2e7/thumb_4805_550_800_0_0_crop.png,Honor,Magic 5 Pro 12GB RAM/512GB,"64,600.00","58,400.00 ден",-10%
https://mobelix.com.mk/mk/proizvodi/google-pixel-7a-8gb-ram128gb,https://mobelix.com.mk/storage/app/uploads/public/649/c75/c6a/thumb_4817_550_800_0_0_crop.png,Google,Pixel 7a 8GB RAM/128GB,"27,700.00","24,600.00 ден",-11%
https://mobelix.com.mk/mk/proizvodi/xiaomi-poco-f5-5g-12gb-ram256gb,https://mobelix.com.mk/storage/app/uploads/public/64a/fb3/e77/thumb_4828_550_800_0_0_crop.png,Xiaomi,Xiaomi Poco F5 5G 12GB RAM/256GB,"24,600.00","21,500.00 ден",-13%
https://mobelix.com.mk/mk/proizvodi/realme-c53-6gb-ram128gb,https://mobelix.com.mk/storage/app/uploads/public/64d/115/b24/thumb_4891_550_800_0_0_crop.png,Realme,Realme C53 6GB RAM/128GB,,"12,300.00 ден",
https://mobelix.com.mk/mk/proizvodi/gopro-hero-11-black,https://mobelix.com.mk/storage/app/uploads/public/64d/116/454/thumb_4892_550_800_0_0_crop.png,GoPro,GOPRO HERO 11 BLACK,"23,400.00","21,500.00 ден",-8%
https://mobelix.com.mk/mk/proizvodi/motorola-razr-40-ultra,https://mobelix.com.mk/storage/app/uploads/public/64d/117/1f1/thumb_4893_550_800_0_0_crop.png,Motorola,Motorola Razr 40 Ultra,"61,500.00","58,400.00 ден",-5%
https://mobelix.com.mk/mk/proizvodi/nothing-phone-2,https://mobelix.com.mk/storage/app/uploads/public/64d/117/e1b/thumb_4894_550_800_0_0_crop.png,Nothing,Phone 2 12GB RAM/256GB,"36,900.00","33,800.00 ден",-8%
https://mobelix.com.mk/mk/proizvodi/samsung-galaxy-z-fold-5-5g-12gb-ram256gb,https://mobelix.com.mk/storage/app/uploads/public/64d/530/02b/thumb_4943_550_800_0_0_crop.png,Samsung,Galaxy Z Fold 5 5G 12GB RAM/256GB,"67,700.00","64,600.00 ден",-5%
https://mobelix.com.mk/mk/proizvodi/realme-gt3-16gb-ram1tb,https://mobelix.com.mk/storage/app/uploads/public/64d/9f7/4c8/thumb_4946_550_800_0_0_crop.png,Realme,Realme GT3 16GB RAM/1TB,"35,700.00","33,800.00 ден",-5%
https://mobelix.com.mk/mk/proizvodi/nothing-ear-2-wireless-earbuds,https://mobelix.com.mk/storage/app/uploads/public/64f/1bd/e50/thumb_4969_550_800_0_0_crop.png,Nothing,Nothing Ear 2 Wireless Earbuds,,"10,500.00 ден",
https://mobelix.com.mk/mk/proizvodi/asus-zenfone-10-8gb-ram256gb,https://mobelix.com.mk/storage/app/uploads/public/651/86b/095/thumb_5074_550_800_0_0_crop.png,ASUS,Zenfone 10 8GB RAM/256GB,"49,200.00","46,100.00 ден",-6%
https://mobelix.com.mk/mk/proizvodi/google-pixel-8-8gb-ram128gb,https://mobelix.com.mk/storage/app/uploads/public/653/acc/90d/thumb_5116_550_800_0_0_crop.png,Google,Pixel 8 8GB RAM/128GB,"40,000.00","33,800.00 ден",-16%
https://mobelix.com.mk/mk/proizvodi/google-pixel-8-pro-12gb-ram128gb,https://mobelix.com.mk/storage/app/uploads/public/653/acc/d7d/thumb_5121_550_800_0_0_crop.png,Google,Pixel 8 Pro 12GB RAM/128GB,"46,000.00","40,000.00 ден",-13%
https://mobelix.com.mk/mk/proizvodi/redmi-13c-8gb-ram256gb,https://mobelix.com.mk/storage/app/uploads/public/658/2ff/139/thumb_5183_550_800_0_0_crop.png,Xiaomi,Redmi 13C 8GB RAM/256GB,"11,700.00","9,800.00 ден",-16%
https://mobelix.com.mk/mk/proizvodi/honor-90-12gb-ram256gb,https://mobelix.com.mk/storage/app/uploads/public/65b/2ce/9e0/thumb_5224_550_800_0_0_crop.png,Honor,Honor 90 12GB RAM/256GB,"27,700.00","25,800.00 ден",-7%
https://mobelix.com.mk/mk/proizvodi/samsung-galaxy-a15-4gb-ram128gb,https://mobelix.com.mk/storage/app/uploads/public/65b/2e2/76c/thumb_5227_550_800_0_0_crop.png,Samsung,Galaxy A15 4GB RAM/128GB,"12,000.00","8,900.00 ден",-26%
https://mobelix.com.mk/mk/proizvodi/samsung-galaxy-a25-6gb-ram128gb,https://mobelix.com.mk/storage/app/uploads/public/65b/422/6e4/thumb_5250_550_800_0_0_crop.png,Samsung,Galaxy A25 6GB RAM/128GB,"13,500.00","12,300.00 ден",-9%
https://mobelix.com.mk/mk/proizvodi/galaxy-s24-5g-8128gb,https://mobelix.com.mk/storage/app/uploads/public/65b/2c8/8ac/thumb_5216_550_800_0_0_crop.png,Samsung,Galaxy S24 5G 8/128GB,"40,600.00","34,400.00 ден",-15%
https://mobelix.com.mk/mk/proizvodi/galaxy-s24-5g-12256gb,https://mobelix.com.mk/storage/app/uploads/public/65b/2c8/aca/thumb_5221_550_800_0_0_crop.png,Samsung,Galaxy S24+ 5G 12/256GB,"43,000.00","40,600.00 ден",-6%
https://mobelix.com.mk/mk/proizvodi/galaxy-s24-ultra-5g-12256gb,https://mobelix.com.mk/storage/app/uploads/public/65b/2c5/b88/thumb_5206_550_800_0_0_crop.png,Samsung,Galaxy S24 Ultra 5G 12/256GB,"61,500.00","48,600.00 ден",-21%
https://mobelix.com.mk/mk/proizvodi/xiaomi-poco-m6-pro-5g-12gb-ram512gb,https://mobelix.com.mk/storage/app/uploads/public/65b/681/08e/thumb_5252_550_800_0_0_crop.png,Xiaomi,Poco M6 Pro 5G 12GB RAM/512GB,"18,500.00","14,100.00 ден",-24%
https://mobelix.com.mk/mk/proizvodi/redmi-note-13-pro-5g-12gb-ram512gb-2,https://mobelix.com.mk/storage/app/uploads/public/65b/3b4/e68/thumb_5234_550_800_0_0_crop.png,Xiaomi,Redmi Note 13 Pro 5G 12GB RAM/512GB,"21,500.00","19,000.00 ден",-12%
https://mobelix.com.mk/mk/proizvodi/galaxy-s24-ultra-5g-12512gb,https://mobelix.com.mk/storage/app/uploads/public/65b/3dd/6e2/thumb_5246_550_800_0_0_crop.png,Samsung,Galaxy S24 Ultra 5G 12/512GB,"57,200.00","55,300.00 ден",-3%
https://mobelix.com.mk/mk/proizvodi/xiaomi-poco-x6-pro-5g-12gb-ram512gb,https://mobelix.com.mk/storage/app/uploads/public/65c/29a/561/thumb_5295_550_800_0_0_crop.png,Xiaomi,Poco X6 Pro 5G 12GB RAM/512GB,"23,400.00","20,300.00 ден",-13%
https://mobelix.com.mk/mk/proizvodi/redmi-note-13-pro-5g-12gb-ram512gb,https://mobelix.com.mk/storage/app/uploads/public/65c/bb0/cb6/thumb_5313_550_800_0_0_crop.png,Xiaomi,Redmi Note 13 Pro+ 5G 12GB RAM/512GB,"26,400.00","22,100.00 ден",-16%
https://mobelix.com.mk/mk/proizvodi/samsung-galaxy-z-fold-5-5g-12gb-ram512gb,https://mobelix.com.mk/storage/app/uploads/public/65c/cbe/441/thumb_5317_550_800_0_0_crop.png,Samsung,Galaxy Z Fold 5 5G 12GB RAM/512GB,"70,700.00","69,500.00 ден",-2%
https://mobelix.com.mk/mk/proizvodi/galaxy-tab-s9-ultra,https://mobelix.com.mk/storage/app/uploads/public/65d/9bf/5b6/thumb_5344_550_800_0_0_crop.png,Samsung,Tab S9 Ultra,,"61,500.00 ден",
https://mobelix.com.mk/mk/proizvodi/one-plus-nord-2-12gb-ram256gb,https://mobelix.com.mk/storage/app/uploads/public/65f/345/494/thumb_5375_550_800_0_0_crop.png,One Plus,Nord 2 12GB RAM/256GB,"33,700.00","30,700.00 ден",-9%
https://mobelix.com.mk/mk/proizvodi/samsung-galaxy-a35-8gb-ram128gb,https://mobelix.com.mk/storage/app/uploads/public/660/481/fa2/thumb_5387_550_800_0_0_crop.png,Samsung,Galaxy A35 8GB RAM/128GB,"17,200.00","15,400.00 ден",-10%
https://mobelix.com.mk/mk/proizvodi/apple-macbook-pro-16-m1-max-1tb,https://mobelix.com.mk/storage/app/uploads/public/661/ede/36b/thumb_5421_550_800_0_0_crop.png,Apple,"Apple MacBook Pro 16"" M1 MAX 1TB","215,200.00","159,900.00 ден",-26%
https://mobelix.com.mk/mk/proizvodi/apple-macbook-pro-m3-pro-16-512gb,https://mobelix.com.mk/storage/app/uploads/public/661/ee0/be5/thumb_5426_550_800_0_0_crop.png,Apple,"Apple MacBook Pro M3 Pro 16"" 512GB",,"140,200.00 ден",
https://mobelix.com.mk/mk/proizvodi/apple-macbook-pro-m3-max-16-48gb-ram1tb,https://mobelix.com.mk/storage/app/uploads/public/661/ee2/364/thumb_5428_550_800_0_0_crop.png,Apple,"Apple MacBook Pro M3 MAX 16"" 48GB Ram/1TB",,"226,300.00 ден",
https://mobelix.com.mk/mk/proizvodi/apple-macbook-air-m2-15-8512gb,https://mobelix.com.mk/storage/app/uploads/public/662/0d2/b9d/thumb_5431_550_800_0_0_crop.png,Apple,"Apple MacBook Air M2 15"" 8/512GB",,"87,300.00 ден",
https://mobelix.com.mk/mk/proizvodi/honor-magic-6-pro-12gb-ram512gb,https://mobelix.com.mk/storage/app/uploads/public/662/69b/b89/thumb_5441_550_800_0_0_crop.png,Honor,Magic 6 Pro 12GB RAM/512GB,,"61,500.00 ден",
https://mobelix.com.mk/mk/proizvodi/nothing-phone-2a,https://mobelix.com.mk/storage/app/uploads/public/662/69d/74b/thumb_5443_550_800_0_0_crop.png,Nothing,Phone 2a 8GB RAM/128GB,"24,600.00","22,800.00 ден",-7%
https://mobelix.com.mk/mk/proizvodi/honor-pad-x9,https://mobelix.com.mk/storage/app/uploads/public/666/417/a8c/thumb_5498_550_800_0_0_crop.png,Honor,Honor Pad X9,,"13,500.00 ден",
https://mobelix.com.mk/mk/proizvodi/redmi-note-13-8gb-ram256gb,https://mobelix.com.mk/storage/app/uploads/public/666/418/ced/thumb_5504_550_800_0_0_crop.png,Xiaomi,Redmi Note 13 8GB RAM/256GB,"16,000.00","14,800.00 ден",-8%
https://mobelix.com.mk/mk/proizvodi/xiaomi-poco-f6-5g-12gb-ram512gb,https://mobelix.com.mk/storage/app/uploads/public/666/419/af2/thumb_5508_550_800_0_0_crop.png,Xiaomi,Xiaomi Poco F6 5G 12GB RAM/512GB,"27,700.00","25,800.00 ден",-7%
https://mobelix.com.mk/mk/proizvodi/xiaomi-poco-f6-pro-5g-12gb-ram512gb,https://mobelix.com.mk/storage/app/uploads/public/666/419/e0e/thumb_5510_550_800_0_0_crop.png,Xiaomi,Xiaomi Poco F6 PRO 5G 12GB RAM/512GB,"32,600.00","27,700.00 ден",-15%
https://mobelix.com.mk/mk/proizvodi/google-pixel-8a-8gb-ram128gb,https://mobelix.com.mk/storage/app/uploads/public/666/6d2/04c/thumb_5516_550_800_0_0_crop.png,Google,Pixel 8a 8GB RAM/128GB,,"30,700.00 ден",
https://mobelix.com.mk/mk/proizvodi/samsung-galaxy-a55-5g-8gb-ram128gb,https://mobelix.com.mk/storage/app/uploads/public/668/515/154/thumb_5550_550_800_0_0_crop.png,Samsung,Galaxy A55 5G 8GB RAM/128GB,"20,300.00","19,100.00 ден",-6%
https://mobelix.com.mk/mk/proizvodi/nokia-8210,https://mobelix.com.mk/storage/app/uploads/public/668/bc2/3e9/thumb_5559_550_800_0_0_crop.jpg,Nokia,8210,"6,000.00","5,000.00 ден",-17%
https://mobelix.com.mk/mk/proizvodi/samsung-galaxy-m34-6gb-ram128gb,https://mobelix.com.mk/storage/app/uploads/public/66a/622/881/thumb_5572_550_800_0_0_crop.png,Samsung,Galaxy M34 6GB RAM/128GB,,"14,100.00 ден",
https://mobelix.com.mk/mk/proizvodi/redmi-note-13t-12gb-ram256gb,https://mobelix.com.mk/storage/app/uploads/public/66c/9a9/a9a/thumb_5588_550_800_0_0_crop.png,Xiaomi,Redmi Note 13T 12GB RAM/256GB,"30,000.00","27,700.00 ден",-8%
https://mobelix.com.mk/mk/proizvodi/redmi-note-13t-pro-12gb-ram512gb,https://mobelix.com.mk/storage/app/uploads/public/66c/9b2/87c/thumb_5596_550_800_0_0_crop.jpg,Xiaomi,Redmi Note 13T Pro 12GB RAM/512GB,"36,500.00","34,400.00 ден",-6%
https://mobelix.com.mk/mk/proizvodi/realme-gt6-12gb-ram256gb,,Realme,GT6 12GB RAM/256GB,,"33,800.00 ден",
https://mobelix.com.mk/mk/proizvodi/samsung-galaxy-z-flip-6-5g-12gb-ram256gb,https://mobelix.com.mk/storage/app/uploads/public/67b/f43/4fc/thumb_6009_550_800_0_0_crop.png,Samsung,Samsung Galaxy Z Flip 6 5G 12GB RAM/256GB,,"43,000.00 ден",
https://mobelix.com.mk/mk/proizvodi/samsung-galaxy-z-fold-6-5g-12gb-ram256gb,https://mobelix.com.mk/storage/app/uploads/public/66e/830/ba5/thumb_5678_550_800_0_0_crop.jpg,Samsung,Galaxy Z Fold 6 5G 12GB RAM/256GB,"80,000.00","76,900.00 ден",-4%
https://mobelix.com.mk/mk/proizvodi/google-pixel-9-pro-xl-16gb-ram128gb,https://mobelix.com.mk/storage/app/uploads/public/66f/05c/9db/thumb_5740_550_800_0_0_crop.png,Google,Pixel 9 Pro XL 16GB RAM/128GB,"52,300.00","50,390.00 ден",-4%
https://mobelix.com.mk/mk/proizvodi/samsung-galaxy-a06-4128gb,https://mobelix.com.mk/storage/app/uploads/public/66f/174/8a8/thumb_5748_550_800_0_0_crop.webp,Samsung,Galaxy A06 4/128GB,"8,000.00","7,400.00 ден",-8%
https://mobelix.com.mk/mk/proizvodi/samsung-buds-3-pro,https://mobelix.com.mk/storage/app/uploads/public/66f/7ca/a3c/thumb_5763_550_800_0_0_crop.webp,Samsung,Buds 3 Pro,"13,490.00","10,990.00 ден",-19%
https://mobelix.com.mk/mk/proizvodi/galaxy-s24-fe-8256gb,https://mobelix.com.mk/storage/app/uploads/public/671/a57/36a/thumb_5794_550_800_0_0_crop.png,Samsung,S24 FE 8/256GB,"32,000.00","28,900.00 ден",-10%
https://mobelix.com.mk/mk/proizvodi/motorola-razr-50-ultra,https://mobelix.com.mk/storage/app/uploads/public/671/a5b/916/thumb_5800_550_800_0_0_crop.png,Motorola,Motorola Razr 50 Ultra,,"61,500.00 ден",
https://mobelix.com.mk/mk/proizvodi/google-pixel-9-12gb-ram128gb,https://mobelix.com.mk/storage/app/uploads/public/673/73a/246/thumb_5812_550_800_0_0_crop.png,Google,Pixel 9 12GB RAM/128GB,"46,100.00","44,300.00 ден",-4%
https://mobelix.com.mk/mk/proizvodi/nothing-phone-1-cmf-6gb-ram128gb,https://mobelix.com.mk/storage/app/uploads/public/674/1de/584/thumb_5818_550_800_0_0_crop.png,Nothing,Phone 1 CMF 6GB RAM/128GB,,"18,500.00 ден",
https://mobelix.com.mk/mk/proizvodi/honor-magic-v3-12gb-ram512gb,https://mobelix.com.mk/storage/app/uploads/public/674/1de/f16/thumb_5822_550_800_0_0_crop.png,Honor,Magic V3 12GB RAM/512GB,,"107,600.00 ден",
https://mobelix.com.mk/mk/proizvodi/samsung-galaxy-a16-4gb-ram128gb,https://mobelix.com.mk/storage/app/uploads/public/674/48b/481/thumb_5828_550_800_0_0_crop.jpg,Samsung,Galaxy A16 4GB RAM/128GB,"11,100.00","9,200.00 ден",-17%
https://mobelix.com.mk/mk/proizvodi/xiaomi-redmi-14c-8gb-ram256gb,https://mobelix.com.mk/storage/app/uploads/public/674/488/ca7/thumb_5824_550_800_0_0_crop.jpg,Xiaomi,Redmi 14C 8GB RAM/256GB,,"9,800.00 ден",
https://mobelix.com.mk/mk/proizvodi/apple-ipad-air-6-11-128gb-2024,https://mobelix.com.mk/storage/app/uploads/public/674/f04/0e9/thumb_5839_550_800_0_0_crop.webp,Apple,"iPad Air 6 11"" 128GB (2024)","41,000.00","36,890.00 ден",-10%
https://mobelix.com.mk/mk/proizvodi/apple-ipad-pro-13-m4-256gb-5g-2024,https://mobelix.com.mk/storage/app/uploads/public/675/013/707/thumb_5861_550_800_0_0_crop.png,Apple,"iPad Pro 13"" M4 256GB 5G (2024)",,"74,990.00 ден",
https://mobelix.com.mk/mk/proizvodi/samsung-buds-3,https://mobelix.com.mk/storage/app/uploads/public/675/049/78d/thumb_5865_550_800_0_0_crop.png,Samsung,Buds 3,"10,500.00","7,400.00 ден",-30%
https://mobelix.com.mk/mk/proizvodi/samsung-fe,https://mobelix.com.mk/storage/app/uploads/public/674/f07/078/thumb_5847_550_800_0_0_crop.png,Samsung,FE,,"6,790.00 ден",
https://mobelix.com.mk/mk/proizvodi/samsung-galaxy-tab-s10-12gb-ram256gb,https://mobelix.com.mk/storage/app/uploads/public/674/f08/700/thumb_5850_550_800_0_0_crop.png,Samsung,Galaxy Tab S10+ 12GB RAM/256GB,,"43,000.00 ден",
https://mobelix.com.mk/mk/proizvodi/samsung-galaxy-tab-s10-ultra-12gb-ram256gb,https://mobelix.com.mk/storage/app/uploads/public/674/f08/016/thumb_5849_550_800_0_0_crop.webp,Samsung,Galaxy Tab S10 Ultra 12GB RAM/256GB,,"55,350.00 ден",
https://mobelix.com.mk/mk/proizvodi/nokia-3210,https://mobelix.com.mk/storage/app/uploads/public/674/f0a/e65/thumb_5851_550_800_0_0_crop.webp,Nokia,3210,,"5,500.00 ден",
https://mobelix.com.mk/mk/proizvodi/nokia-225,https://mobelix.com.mk/storage/app/uploads/public/674/f0b/fd0/thumb_5857_550_800_0_0_crop.jpg,Nokia,225,,"4,000.00 ден",
https://mobelix.com.mk/mk/proizvodi/nokia-215,https://mobelix.com.mk/storage/app/uploads/public/674/f0b/a77/thumb_5855_550_800_0_0_crop.webp,Nokia,215,,"3,500.00 ден",
https://mobelix.com.mk/mk/proizvodi/nokia-106,https://mobelix.com.mk/storage/app/uploads/public/674/f0c/a65/thumb_5860_550_800_0_0_crop.jpg,Nokia,106,,"1,200.00 ден",
https://mobelix.com.mk/mk/proizvodi/samsung-buds-fe,https://mobelix.com.mk/storage/app/uploads/public/675/04b/aad/thumb_5868_550_800_0_0_crop.png,Samsung,Buds FE,"7,500.00","6,800.00 ден",-9%
https://mobelix.com.mk/mk/proizvodi/google-pixel-9-pro-16gb-ram128gb,https://mobelix.com.mk/storage/app/uploads/public/677/1a9/c3b/thumb_5890_550_800_0_0_crop.png,Google,Pixel 9 Pro 16GB RAM/128GB,"50,400.00","48,590.00 ден",-4%
https://mobelix.com.mk/mk/proizvodi/galaxy-s24-5g-8256gb,https://mobelix.com.mk/storage/app/uploads/public/677/2bf/e29/thumb_5906_550_800_0_0_crop.png,Samsung,Galaxy S24 5G 8/256GB,"41,200.00","38,700.00 ден",-6%
https://mobelix.com.mk/mk/proizvodi/galaxy-s25-ultra-5g-12256gb,https://mobelix.com.mk/storage/app/uploads/public/67a/0d4/df5/thumb_5930_550_800_0_0_crop.png,Samsung,Galaxy S25 Ultra 5G 12/256GB,"62,690.00","60,190.00 ден",-4%
https://mobelix.com.mk/mk/proizvodi/galaxy-s25-ultra-5g-12512gb,https://mobelix.com.mk/storage/app/uploads/public/67a/0d5/044/thumb_5938_550_800_0_0_crop.png,Samsung,Galaxy S25 Ultra 5G 12/512GB,"68,890.00","66,390.00 ден",-4%
https://mobelix.com.mk/mk/proizvodi/galaxy-s25-12128gb,https://mobelix.com.mk/storage/app/uploads/public/67a/0d7/dee/thumb_5948_550_800_0_0_crop.png,Samsung,Galaxy S25 12/128GB,"41,190.00","39,990.00 ден",-3%
https://mobelix.com.mk/mk/proizvodi/galaxy-s25-12256gb,https://mobelix.com.mk/storage/app/uploads/public/67a/0d8/09a/thumb_5954_550_800_0_0_crop.png,Samsung,Galaxy S25 12/256GB,"44,300.00","41,800.00 ден",-6%
https://mobelix.com.mk/mk/proizvodi/one-plus-13-5g-12gb-ram256gb,https://mobelix.com.mk/storage/app/uploads/public/67a/f0c/034/thumb_5958_550_800_0_0_crop.png,One Plus,One Plus 13 5G 12GB RAM/256GB,,"49,200.00 ден",
https://mobelix.com.mk/mk/proizvodi/one-plus-13-5g-16gb-ram512gb,https://mobelix.com.mk/storage/app/uploads/public/67a/f0f/615/thumb_5961_550_800_0_0_crop.webp,One Plus,One Plus 13 5G 16GB RAM/512GB,,"52,300.00 ден",
https://mobelix.com.mk/mk/proizvodi/one-plus-n10-6-ram128gb,https://mobelix.com.mk/storage/app/uploads/public/67a/f0f/f84/thumb_5962_550_800_0_0_crop.png,One Plus,One Plus N10 6 RAM/128GB,,"16,000.00 ден",
https://mobelix.com.mk/mk/proizvodi/redmi-note-14-pro-5g-12gb-ram512gb,https://mobelix.com.mk/storage/app/uploads/public/67a/f19/719/thumb_5965_550_800_0_0_crop.jpg,Xiaomi,Redmi Note 14 Pro+ 5G 12GB RAM/512GB,,"26,400.00 ден",
https://mobelix.com.mk/mk/proizvodi/xiaomi-poco-x7-pro-5g-12gb-ram512gb,https://mobelix.com.mk/storage/app/uploads/public/67b/07c/da4/thumb_5999_550_800_0_0_crop.webp,Xiaomi,Poco X7 PRO 5G 12GB RAM/512GB,,"24,000.00 ден",
https://mobelix.com.mk/mk/proizvodi/galaxy-s25-plus-12256gb,https://mobelix.com.mk/storage/app/uploads/public/67b/33f/cad/thumb_6006_550_800_0_0_crop.png,Samsung,Galaxy S25 Plus 12/256GB,"51,700.00","50,990.00 ден",-1%
https://mobelix.com.mk/mk/proizvodi/honor-magic-7-pro-12gb-ram512gb,https://mobelix.com.mk/storage/app/uploads/public/67c/ef4/b07/thumb_6040_550_800_0_0_crop.png,Honor,Magic 7 Pro 12GB RAM/512GB,,"56,600.00 ден",
https://mobelix.com.mk/mk/proizvodi/apple-iphone-16-plus-256gb,https://mobelix.com.mk/storage/app/uploads/public/67e/135/880/thumb_6059_550_800_0_0_crop.png,Apple,iPhone 16 Plus 256GB,,"59,700.00 ден",
https://mobelix.com.mk/mk/proizvodi/samsung-galaxy-a26-5g-8gb-ram256gb,https://mobelix.com.mk/storage/app/uploads/public/67e/13a/109/thumb_6072_550_800_0_0_crop.webp,Samsung,Galaxy A26 5G 8GB RAM/256GB,,"18,490.00 ден",
https://mobelix.com.mk/mk/proizvodi/samsung-galaxy-a36-5g-8gb-ram128gb,https://mobelix.com.mk/storage/app/uploads/public/67e/13a/e6c/thumb_6074_550_800_0_0_crop.jpg,Samsung,Galaxy A36 5G 8GB RAM/128GB,,"18,990.00 ден",
https://mobelix.com.mk/mk/proizvodi/samsung-galaxy-a56-5g-8gb-ram128gb,https://mobelix.com.mk/storage/app/uploads/public/67e/13b/7ad/thumb_6075_550_800_0_0_crop.jpg,Samsung,Galaxy A56 5G 8GB RAM/128GB,,"22,190.00 ден",
https://mobelix.com.mk/mk/proizvodi/samsung-galaxy-a56-5g-8gb-ram256gb,https://mobelix.com.mk/storage/app/uploads/public/67e/13b/c9a/thumb_6077_550_800_0_0_crop.jpg,Samsung,Galaxy A56 5G 8GB RAM/256GB,,"24,590.00 ден",
https://mobelix.com.mk/mk/proizvodi/samsung-galaxy-a26-5g-6gb-ram128gb,https://mobelix.com.mk/storage/app/uploads/public/67e/280/9ab/thumb_6079_550_800_0_0_crop.webp,Samsung,Samsung Galaxy A26 5G 6GB RAM/128GB,"15,990.00","15,400.00 ден",-4%
https://mobelix.com.mk/mk/proizvodi/samsung-galaxy-a36-5g-8gb-ram256gb,https://mobelix.com.mk/storage/app/uploads/public/67e/28b/73a/thumb_6081_550_800_0_0_crop.jpg,Samsung,Galaxy A36 5G 8GB RAM/256GB,,"22,800.00 ден",
https://mobelix.com.mk/mk/proizvodi/xiaomi-15-12512gb,https://mobelix.com.mk/storage/app/uploads/public/67e/3e7/783/thumb_6088_550_800_0_0_crop.jpg,Xiaomi,Xiaomi 15 12/512GB,"58,400.00","55,400.00 ден",-5%
https://mobelix.com.mk/mk/proizvodi/nothing-phone-3a,https://mobelix.com.mk/storage/app/uploads/public/67e/d3e/ce1/thumb_6092_550_800_0_0_crop.png,Nothing,Phone 3a 8GB RAM/128GB,,"27,700.00 ден",
https://mobelix.com.mk/mk/proizvodi/xiaomi-15-ultra-16512gb,https://mobelix.com.mk/storage/app/uploads/public/67f/4ea/9ba/thumb_6095_550_800_0_0_crop.png,Xiaomi,15 Ultra 16/512GB,,"79,900.00 ден",
https://mobelix.com.mk/mk/proizvodi/vivo-x200-12512gb,https://mobelix.com.mk/storage/app/uploads/public/67f/4eb/100/thumb_6097_550_800_0_0_crop.png,Vivo,vivo X200 12/512GB,,"76,900.00 ден",
